,zip,AQI,Category,DateObserved,Latitude,Longitude,ParameterName,ReportingArea,StateCode
940,95441,64,Moderate,2017-10-14 ,38.45,-122.7,PM2.5,Santa Rosa,CA
941,94537,71,Moderate,2017-10-15 ,37.55,-122.03,OZONE,Fremont,CA
942,94537,40,Good,2017-10-15 ,37.55,-122.03,PM2.5,Fremont,CA
943,95138,54,Moderate,2017-10-09 ,37.33,-121.9,OZONE,San Jose,CA
944,95138,47,Good,2017-10-09 ,37.33,-121.9,PM2.5,San Jose,CA
945,95377,45,Good,2017-10-10 ,37.9699,-121.3067,OZONE,Stockton,CA
946,95377,77,Moderate,2017-10-10 ,37.9699,-121.3067,PM2.5,Stockton,CA
947,95452,39,Good,2017-10-11 ,38.45,-122.7,OZONE,Santa Rosa,CA
948,95452,80,Moderate,2017-10-11 ,38.45,-122.7,PM2.5,Santa Rosa,CA
949,95154,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
950,95154,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
951,95011,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
952,95011,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
953,95401,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
954,95401,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
955,94920,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
956,94920,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
957,94042,40,Good,2017-10-09 ,37.48,-122.22,OZONE,Redwood City,CA
958,94805,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
959,94805,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
960,94607,31,Good,2017-10-11 ,37.8,-122.27,OZONE,Oakland,CA
961,94607,124,Unhealthy for Sensitive Groups,2017-10-11 ,37.8,-122.27,PM2.5,Oakland,CA
962,94618,45,Good,2017-10-13 ,37.8,-122.27,OZONE,Oakland,CA
963,94618,159,Unhealthy,2017-10-13 ,37.8,-122.27,PM2.5,Oakland,CA
964,95173,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
965,95173,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
966,95616,40,Good,2017-10-15 ,38.5448,-121.7411,OZONE,Davis,CA
967,95616,31,Good,2017-10-15 ,38.5448,-121.7411,PM2.5,Davis,CA
968,94519,54,Moderate,2017-10-15 ,37.97,-122.03,OZONE,Concord,CA
969,94519,55,Moderate,2017-10-15 ,37.97,-122.03,PM2.5,Concord,CA
970,95109,54,Moderate,2017-10-09 ,37.33,-121.9,OZONE,San Jose,CA
971,95109,47,Good,2017-10-09 ,37.33,-121.9,PM2.5,San Jose,CA
972,94707,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
973,94707,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
974,94523,49,Good,2017-10-11 ,37.97,-122.03,OZONE,Concord,CA
975,94523,169,Unhealthy,2017-10-11 ,37.97,-122.03,PM2.5,Concord,CA
976,94542,48,Good,2017-10-12 ,37.55,-122.03,OZONE,Fremont,CA
977,94542,154,Unhealthy,2017-10-12 ,37.55,-122.03,PM2.5,Fremont,CA
978,94954,43,Good,2017-10-13 ,38.45,-122.7,OZONE,Santa Rosa,CA
979,94954,96,Moderate,2017-10-13 ,38.45,-122.7,PM2.5,Santa Rosa,CA
980,94105,31,Good,2017-10-14 ,37.75,-122.43,OZONE,San Francisco,CA
981,94105,69,Moderate,2017-10-14 ,37.75,-122.43,PM2.5,San Francisco,CA
982,94403,58,Moderate,2017-10-15 ,37.48,-122.22,OZONE,Redwood City,CA
983,94403,40,Good,2017-10-15 ,37.48,-122.22,PM2.5,Redwood City,CA
984,94569,47,Good,2017-10-09 ,37.97,-122.03,OZONE,Concord,CA
985,94569,71,Moderate,2017-10-09 ,37.97,-122.03,PM2.5,Concord,CA
986,95472,58,Moderate,2017-10-10 ,38.45,-122.7,OZONE,Santa Rosa,CA
987,95472,165,Unhealthy,2017-10-10 ,38.45,-122.7,PM2.5,Santa Rosa,CA
988,94950,31,Good,2017-10-11 ,37.97,-122.52,OZONE,San Rafael,CA
989,94950,87,Moderate,2017-10-11 ,37.97,-122.52,PM2.5,San Rafael,CA
990,94951,34,Good,2017-10-12 ,38.45,-122.7,OZONE,Santa Rosa,CA
991,94951,67,Moderate,2017-10-12 ,38.45,-122.7,PM2.5,Santa Rosa,CA
992,95056,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
993,95056,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
994,94528,54,Moderate,2017-10-15 ,37.97,-122.03,OZONE,Concord,CA
995,94528,55,Moderate,2017-10-15 ,37.97,-122.03,PM2.5,Concord,CA
996,95120,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
997,95120,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
998,94548,64,Moderate,2017-10-09 ,38.2183,-121.77,PM2.5,Rio Vista,CA
999,94572,61,Moderate,2017-10-10 ,37.97,-122.03,OZONE,Concord,CA
1000,94572,81,Moderate,2017-10-10 ,37.97,-122.03,PM2.5,Concord,CA
1001,94605,31,Good,2017-10-11 ,37.8,-122.27,OZONE,Oakland,CA
1002,94605,124,Unhealthy for Sensitive Groups,2017-10-11 ,37.8,-122.27,PM2.5,Oakland,CA
1003,94014,27,Good,2017-10-12 ,37.75,-122.43,OZONE,San Francisco,CA
1004,94014,136,Unhealthy for Sensitive Groups,2017-10-12 ,37.75,-122.43,PM2.5,San Francisco,CA
1005,95625,36,Good,2017-10-13 ,38.3525,-121.9617,OZONE,Vacaville,CA
1006,95625,52,Moderate,2017-10-13 ,38.3525,-121.9617,PM2.5,Vacaville,CA
1007,95135,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
1008,95135,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
1009,94912,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
1010,94912,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
1011,95192,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1012,95192,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1013,94972,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
1014,94972,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1015,94064,35,Good,2017-10-10 ,37.48,-122.22,OZONE,Redwood City,CA
1016,94088,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
1017,94088,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
1018,95055,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
1019,95055,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
1020,94130,27,Good,2017-10-13 ,37.75,-122.43,OZONE,San Francisco,CA
1021,94130,98,Moderate,2017-10-13 ,37.75,-122.43,PM2.5,San Francisco,CA
1022,94510,41,Good,2017-10-14 ,38.25,-122.04,OZONE,Fairfield,CA
1023,94510,63,Moderate,2017-10-14 ,38.25,-122.04,PM2.5,Fairfield,CA
1024,94531,54,Moderate,2017-10-15 ,37.97,-122.03,OZONE,Concord,CA
1025,94531,55,Moderate,2017-10-15 ,37.97,-122.03,PM2.5,Concord,CA
1026,94598,54,Moderate,2017-10-15 ,37.97,-122.03,OZONE,Concord,CA
1027,94598,55,Moderate,2017-10-15 ,37.97,-122.03,PM2.5,Concord,CA
1028,94973,43,Good,2017-10-09 ,37.97,-122.52,OZONE,San Rafael,CA
1029,94973,161,Unhealthy,2017-10-09 ,37.97,-122.52,PM2.5,San Rafael,CA
1030,94585,71,Moderate,2017-10-10 ,38.25,-122.04,OZONE,Fairfield,CA
1031,94585,160,Unhealthy,2017-10-10 ,38.25,-122.04,PM2.5,Fairfield,CA
1032,94501,31,Good,2017-10-11 ,37.8,-122.27,OZONE,Oakland,CA
1033,94501,124,Unhealthy for Sensitive Groups,2017-10-11 ,37.8,-122.27,PM2.5,Oakland,CA
1034,94534,51,Moderate,2017-10-12 ,38.25,-122.04,OZONE,Fairfield,CA
1035,94534,164,Unhealthy,2017-10-12 ,38.25,-122.04,PM2.5,Fairfield,CA
1036,95419,43,Good,2017-10-13 ,38.45,-122.7,OZONE,Santa Rosa,CA
1037,95419,96,Moderate,2017-10-13 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1038,94102,31,Good,2017-10-14 ,37.75,-122.43,OZONE,San Francisco,CA
1039,94102,69,Moderate,2017-10-14 ,37.75,-122.43,PM2.5,San Francisco,CA
1040,95403,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
1041,95403,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1042,95124,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1043,95124,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1044,94021,40,Good,2017-10-09 ,37.48,-122.22,OZONE,Redwood City,CA
1045,94952,61,Moderate,2017-10-10 ,37.97,-122.52,OZONE,San Rafael,CA
1046,94952,156,Unhealthy,2017-10-10 ,37.97,-122.52,PM2.5,San Rafael,CA
1047,94613,31,Good,2017-10-11 ,37.8,-122.27,OZONE,Oakland,CA
1048,94613,124,Unhealthy for Sensitive Groups,2017-10-11 ,37.8,-122.27,PM2.5,Oakland,CA
1049,94701,40,Good,2017-10-12 ,37.8,-122.27,OZONE,Oakland,CA
1050,94701,152,Unhealthy,2017-10-12 ,37.8,-122.27,PM2.5,Oakland,CA
1051,95172,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
1052,95172,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
1053,94591,41,Good,2017-10-14 ,38.25,-122.04,OZONE,Fairfield,CA
1054,94591,63,Moderate,2017-10-14 ,38.25,-122.04,PM2.5,Fairfield,CA
1055,95116,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1056,95116,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1057,94520,54,Moderate,2017-10-15 ,37.97,-122.03,OZONE,Concord,CA
1058,94520,55,Moderate,2017-10-15 ,37.97,-122.03,PM2.5,Concord,CA
1059,94040,40,Good,2017-10-09 ,37.48,-122.22,OZONE,Redwood City,CA
1060,95032,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
1061,95032,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
1062,94971,31,Good,2017-10-11 ,37.97,-122.52,OZONE,San Rafael,CA
1063,94971,87,Moderate,2017-10-11 ,37.97,-122.52,PM2.5,San Rafael,CA
1064,94603,40,Good,2017-10-12 ,37.8,-122.27,OZONE,Oakland,CA
1065,94603,152,Unhealthy,2017-10-12 ,37.8,-122.27,PM2.5,Oakland,CA
1066,95158,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
1067,95158,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
1068,95127,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
1069,95127,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
1070,94979,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
1071,94979,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
1072,94568,74,Moderate,2017-10-15 ,37.68,-121.77,OZONE,Livermore,CA
1073,94568,40,Good,2017-10-15 ,37.68,-121.77,PM2.5,Livermore,CA
1074,94949,43,Good,2017-10-09 ,37.97,-122.52,OZONE,San Rafael,CA
1075,94949,161,Unhealthy,2017-10-09 ,37.97,-122.52,PM2.5,San Rafael,CA
1076,95050,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
1077,95050,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
1078,94525,49,Good,2017-10-11 ,37.97,-122.03,OZONE,Concord,CA
1079,94525,169,Unhealthy,2017-10-11 ,37.97,-122.03,PM2.5,Concord,CA
1080,94141,27,Good,2017-10-12 ,37.75,-122.43,OZONE,San Francisco,CA
1081,94141,136,Unhealthy for Sensitive Groups,2017-10-12 ,37.75,-122.43,PM2.5,San Francisco,CA
1082,94506,44,Good,2017-10-13 ,37.97,-122.03,OZONE,Concord,CA
1083,94506,153,Unhealthy,2017-10-13 ,37.97,-122.03,PM2.5,Concord,CA
1084,95020,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1085,95020,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1086,95054,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1087,95054,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1088,94146,34,Good,2017-10-09 ,37.75,-122.43,OZONE,San Francisco,CA
1089,94146,100,Moderate,2017-10-09 ,37.75,-122.43,PM2.5,San Francisco,CA
1090,94707,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
1091,94707,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
1092,94015,20,Good,2017-10-11 ,37.75,-122.43,OZONE,San Francisco,CA
1093,94015,78,Moderate,2017-10-11 ,37.75,-122.43,PM2.5,San Francisco,CA
1094,94931,34,Good,2017-10-12 ,38.45,-122.7,OZONE,Santa Rosa,CA
1095,94931,67,Moderate,2017-10-12 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1096,95170,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
1097,95170,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
1098,94404,58,Moderate,2017-10-15 ,37.48,-122.22,OZONE,Redwood City,CA
1099,94404,40,Good,2017-10-15 ,37.48,-122.22,PM2.5,Redwood City,CA
1100,95406,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
1101,95406,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1102,94591,44,Good,2017-10-09 ,38.25,-122.04,OZONE,Fairfield,CA
1103,94591,97,Moderate,2017-10-09 ,38.25,-122.04,PM2.5,Fairfield,CA
1104,94945,61,Moderate,2017-10-10 ,37.97,-122.52,OZONE,San Rafael,CA
1105,94945,156,Unhealthy,2017-10-10 ,37.97,-122.52,PM2.5,San Rafael,CA
1106,94043,31,Good,2017-10-11 ,37.48,-122.22,OZONE,Redwood City,CA
1107,94043,126,Unhealthy for Sensitive Groups,2017-10-11 ,37.48,-122.22,PM2.5,Redwood City,CA
1108,94553,48,Good,2017-10-12 ,37.97,-122.03,OZONE,Concord,CA
1109,94553,155,Unhealthy,2017-10-12 ,37.97,-122.03,PM2.5,Concord,CA
1110,95129,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
1111,95129,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
1112,94922,43,Good,2017-10-14 ,38.45,-122.7,OZONE,Santa Rosa,CA
1113,94922,64,Moderate,2017-10-14 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1114,94536,71,Moderate,2017-10-15 ,37.55,-122.03,OZONE,Fremont,CA
1115,94536,40,Good,2017-10-15 ,37.55,-122.03,PM2.5,Fremont,CA
1116,95106,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1117,95106,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1118,94107,34,Good,2017-10-09 ,37.75,-122.43,OZONE,San Francisco,CA
1119,94107,100,Moderate,2017-10-09 ,37.75,-122.43,PM2.5,San Francisco,CA
1120,94119,28,Good,2017-10-10 ,37.75,-122.43,OZONE,San Francisco,CA
1121,94119,127,Unhealthy for Sensitive Groups,2017-10-10 ,37.75,-122.43,PM2.5,San Francisco,CA
1122,94039,31,Good,2017-10-11 ,37.48,-122.22,OZONE,Redwood City,CA
1123,94039,126,Unhealthy for Sensitive Groups,2017-10-11 ,37.48,-122.22,PM2.5,Redwood City,CA
1124,94524,48,Good,2017-10-12 ,37.97,-122.03,OZONE,Concord,CA
1125,94524,155,Unhealthy,2017-10-12 ,37.97,-122.03,PM2.5,Concord,CA
1126,94513,41,Good,2017-10-13 ,37.68,-121.77,OZONE,Livermore,CA
1127,94513,73,Moderate,2017-10-13 ,37.68,-121.77,PM2.5,Livermore,CA
1128,94018,38,Good,2017-10-14 ,37.48,-122.22,OZONE,Redwood City,CA
1129,94018,78,Moderate,2017-10-14 ,37.48,-122.22,PM2.5,Redwood City,CA
1130,94302,58,Moderate,2017-10-15 ,37.48,-122.22,OZONE,Redwood City,CA
1131,94302,40,Good,2017-10-15 ,37.48,-122.22,PM2.5,Redwood City,CA
1132,95148,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1133,95148,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1134,94904,43,Good,2017-10-09 ,37.97,-122.52,OZONE,San Rafael,CA
1135,94904,161,Unhealthy,2017-10-09 ,37.97,-122.52,PM2.5,San Rafael,CA
1136,94530,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
1137,94530,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
1138,94503,39,Good,2017-10-11 ,38.33,-122.28,OZONE,Napa,CA
1139,94503,190,Unhealthy,2017-10-11 ,38.33,-122.28,PM2.5,Napa,CA
1140,95036,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
1141,95036,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
1142,94158,27,Good,2017-10-13 ,37.75,-122.43,OZONE,San Francisco,CA
1143,94158,98,Moderate,2017-10-13 ,37.75,-122.43,PM2.5,San Francisco,CA
1144,95035,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
1145,95035,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
1146,94110,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1147,94110,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1148,94122,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1149,94122,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1150,94502,41,Good,2017-10-09 ,37.8,-122.27,OZONE,Oakland,CA
1151,94502,87,Moderate,2017-10-09 ,37.8,-122.27,PM2.5,Oakland,CA
1152,94941,61,Moderate,2017-10-10 ,37.97,-122.52,OZONE,San Rafael,CA
1153,94941,156,Unhealthy,2017-10-10 ,37.97,-122.52,PM2.5,San Rafael,CA
1154,95157,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
1155,95157,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
1156,95405,34,Good,2017-10-12 ,38.45,-122.7,OZONE,Santa Rosa,CA
1157,95405,67,Moderate,2017-10-12 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1158,94608,45,Good,2017-10-13 ,37.8,-122.27,OZONE,Oakland,CA
1159,94608,159,Unhealthy,2017-10-13 ,37.8,-122.27,PM2.5,Oakland,CA
1160,95442,43,Good,2017-10-14 ,38.45,-122.7,OZONE,Santa Rosa,CA
1161,95442,64,Moderate,2017-10-14 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1162,94801,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
1163,94801,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
1164,94014,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1165,94014,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1166,94188,34,Good,2017-10-09 ,37.75,-122.43,OZONE,San Francisco,CA
1167,94188,100,Moderate,2017-10-09 ,37.75,-122.43,PM2.5,San Francisco,CA
1168,94619,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
1169,94619,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
1170,95461,39,Good,2017-10-11 ,38.45,-122.7,OZONE,Santa Rosa,CA
1171,95461,80,Moderate,2017-10-11 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1172,95015,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
1173,95015,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
1174,94939,40,Good,2017-10-13 ,37.97,-122.52,OZONE,San Rafael,CA
1175,94939,111,Unhealthy for Sensitive Groups,2017-10-13 ,37.97,-122.52,PM2.5,San Rafael,CA
1176,94147,31,Good,2017-10-14 ,37.75,-122.43,OZONE,San Francisco,CA
1177,94147,69,Moderate,2017-10-14 ,37.75,-122.43,PM2.5,San Francisco,CA
1178,95620,42,Good,2017-10-15 ,38.3525,-121.9617,OZONE,Vacaville,CA
1179,95620,19,Good,2017-10-15 ,38.3525,-121.9617,PM2.5,Vacaville,CA
1180,94709,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
1181,94709,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
1182,94937,43,Good,2017-10-09 ,37.97,-122.52,OZONE,San Rafael,CA
1183,94937,161,Unhealthy,2017-10-09 ,37.97,-122.52,PM2.5,San Rafael,CA
1184,94303,35,Good,2017-10-10 ,37.48,-122.22,OZONE,Redwood City,CA
1185,94623,31,Good,2017-10-11 ,37.8,-122.27,OZONE,Oakland,CA
1186,94623,124,Unhealthy for Sensitive Groups,2017-10-11 ,37.8,-122.27,PM2.5,Oakland,CA
1187,94924,35,Good,2017-10-12 ,37.97,-122.52,OZONE,San Rafael,CA
1188,94924,151,Unhealthy,2017-10-12 ,37.97,-122.52,PM2.5,San Rafael,CA
1189,94060,44,Good,2017-10-13 ,37.48,-122.22,OZONE,Redwood City,CA
1190,94060,152,Unhealthy,2017-10-13 ,37.48,-122.22,PM2.5,Redwood City,CA
1191,94803,37,Good,2017-10-14 ,37.8,-122.27,OZONE,Oakland,CA
1192,94803,84,Moderate,2017-10-14 ,37.8,-122.27,PM2.5,Oakland,CA
1193,94128,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1194,94128,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1195,94946,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
1196,94946,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
1197,95130,54,Moderate,2017-10-09 ,37.33,-121.9,OZONE,San Jose,CA
1198,95130,47,Good,2017-10-09 ,37.33,-121.9,PM2.5,San Jose,CA
1199,94578,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
1200,94578,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
1201,94913,31,Good,2017-10-11 ,37.97,-122.52,OZONE,San Rafael,CA
1202,94913,87,Moderate,2017-10-11 ,37.97,-122.52,PM2.5,San Rafael,CA
1203,94575,40,Good,2017-10-12 ,37.8,-122.27,OZONE,Oakland,CA
1204,94575,152,Unhealthy,2017-10-12 ,37.8,-122.27,PM2.5,Oakland,CA
1205,94807,40,Good,2017-10-13 ,37.97,-122.52,OZONE,San Rafael,CA
1206,94807,111,Unhealthy for Sensitive Groups,2017-10-13 ,37.97,-122.52,PM2.5,San Rafael,CA
1207,94028,38,Good,2017-10-14 ,37.48,-122.22,OZONE,Redwood City,CA
1208,94028,78,Moderate,2017-10-14 ,37.48,-122.22,PM2.5,Redwood City,CA
1209,94511,56,Moderate,2017-10-15 ,38.2183,-121.77,PM2.5,Rio Vista,CA
1210,94552,74,Moderate,2017-10-15 ,37.68,-121.77,OZONE,Livermore,CA
1211,94552,40,Good,2017-10-15 ,37.68,-121.77,PM2.5,Livermore,CA
1212,94977,43,Good,2017-10-09 ,37.97,-122.52,OZONE,San Rafael,CA
1213,94977,161,Unhealthy,2017-10-09 ,37.97,-122.52,PM2.5,San Rafael,CA
1214,94023,35,Good,2017-10-10 ,37.48,-122.22,OZONE,Redwood City,CA
1215,95128,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
1216,95128,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
1217,94956,35,Good,2017-10-12 ,37.97,-122.52,OZONE,San Rafael,CA
1218,94956,151,Unhealthy,2017-10-12 ,37.97,-122.52,PM2.5,San Rafael,CA
1219,94497,44,Good,2017-10-13 ,37.48,-122.22,OZONE,Redwood City,CA
1220,94497,152,Unhealthy,2017-10-13 ,37.48,-122.22,PM2.5,Redwood City,CA
1221,95033,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
1222,95033,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
1223,94597,54,Moderate,2017-10-15 ,37.97,-122.03,OZONE,Concord,CA
1224,94597,55,Moderate,2017-10-15 ,37.97,-122.03,PM2.5,Concord,CA
1225,94592,64,Moderate,2017-10-15 ,38.25,-122.04,OZONE,Fairfield,CA
1226,94592,44,Good,2017-10-15 ,38.25,-122.04,PM2.5,Fairfield,CA
1227,94085,54,Moderate,2017-10-09 ,37.33,-121.9,OZONE,San Jose,CA
1228,94085,47,Good,2017-10-09 ,37.33,-121.9,PM2.5,San Jose,CA
1229,94126,28,Good,2017-10-10 ,37.75,-122.43,OZONE,San Francisco,CA
1230,94126,127,Unhealthy for Sensitive Groups,2017-10-10 ,37.75,-122.43,PM2.5,San Francisco,CA
1231,95118,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
1232,95118,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
1233,94940,35,Good,2017-10-12 ,37.97,-122.52,OZONE,San Rafael,CA
1234,94940,151,Unhealthy,2017-10-12 ,37.97,-122.52,PM2.5,San Rafael,CA
1235,94514,41,Good,2017-10-13 ,37.68,-121.77,OZONE,Livermore,CA
1236,94514,73,Moderate,2017-10-13 ,37.68,-121.77,PM2.5,Livermore,CA
1237,94303,38,Good,2017-10-14 ,37.48,-122.22,OZONE,Redwood City,CA
1238,94303,78,Moderate,2017-10-14 ,37.48,-122.22,PM2.5,Redwood City,CA
1239,95002,71,Moderate,2017-10-15 ,37.55,-122.03,OZONE,Fremont,CA
1240,95002,40,Good,2017-10-15 ,37.55,-122.03,PM2.5,Fremont,CA
1241,94541,71,Moderate,2017-10-15 ,37.55,-122.03,OZONE,Fremont,CA
1242,94541,40,Good,2017-10-15 ,37.55,-122.03,PM2.5,Fremont,CA
1243,94551,47,Good,2017-10-09 ,37.68,-121.77,OZONE,Livermore,CA
1244,94551,66,Moderate,2017-10-09 ,37.68,-121.77,PM2.5,Livermore,CA
1245,95013,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
1246,95013,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
1247,94129,20,Good,2017-10-11 ,37.75,-122.43,OZONE,San Francisco,CA
